site_id,site_name,commissioned_date,province,district,latitude,longitude,array_size_kwp,panel_type,notes,created_at,updated_at
KD151,KD0151P,12.01.21,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 7.6 kW,31.10.25 03:26,31.10.25 03:26
PP831,PP0831,25.05.20,Phnom Penh,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 4.4 kW,31.10.25 03:26,31.10.25 03:26
PP447,PP0447,19.06.20,Phnom Penh,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 10.7 kW,31.10.25 03:26,31.10.25 03:26
KD076,KD0076P,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 6.1 kW,31.10.25 03:26,31.10.25 03:26
KD129,KD0129P,25.05.20,Kandal,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 9.4 kW,31.10.25 03:26,31.10.25 03:26
KD189,KD0189P,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 8.5 kW,31.10.25 03:26,31.10.25 03:26
KD039,KD0039R1,25.05.20,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 7.2 kW,31.10.25 03:26,31.10.25 03:26
KD158,KD0158P,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
KD192,KD0192P,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
KD165,KD0165RD,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
PP113,PP0113P,23.04.23,Phnom Penh,,,,4.02,670W MH-670W,PO: PON2023300539 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
KD205,KD0205P,07.06.20,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 5.8 kW,31.10.25 03:26,31.10.25 03:26
KD166,KD0166P,,Kandal,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 8.0 kW,31.10.25 03:26,31.10.25 03:26
KD231,KD0231R1,30.06.21,Kandal,,,,3.54,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.3 kW,31.10.25 03:26,31.10.25 03:26
KD069,KD0069R6,02.06.20,Kandal,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 2.6 kW,31.10.25 03:26,31.10.25 03:26
KD031,KD0031P,02.06.20,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
KD175,KD0175R1,24.04.22,Kandal,,,,1.5,250W REC250PE,PO: PON2022400499 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 6.1 kW,31.10.25 03:26,31.10.25 03:26
KD086,KD0086P,16.01.20,Kandal,,,,2.61,435W JKM-435M,Project: Solar 2020-Phase 0 | Grid: Grid | Power: Grid+Solar | Avg Load: 6.6 kW,31.10.25 03:26,31.10.25 03:26
PP561,PP0561P,08.01.21,Phnom Penh,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 5.7 kW,31.10.25 03:26,31.10.25 03:26
KD252,KD0252UD,06.08.24,Kandal,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.7 kW,31.10.25 03:26,31.10.25 03:26
KD169,KD0169P,09.01.21,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 7.0 kW,31.10.25 03:26,31.10.25 03:26
KD258,KD0258RD,22.05.22,Kandal,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
KD066,KD0066R3,26.05.20,Kandal,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 4.7 kW,31.10.25 03:26,31.10.25 03:26
KD050,KD0050R8,26.06.20,Kandal,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 9.2 kW,31.10.25 03:26,31.10.25 03:26
KD088,KD0088P,14.07.21,Kandal,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 12.4 kW,31.10.25 03:26,31.10.25 03:26
KD276,KD0276RD,13.09.24,Kandal,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.7 kW,31.10.25 03:26,31.10.25 03:26
KD198,KD0198P,01.06.20,Kandal,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 1 | Grid: Grid | Power: Grid+Solar | Avg Load: 7.9 kW,31.10.25 03:26,31.10.25 03:26
KD291,KD0291P,04.09.24,Kandal,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.3 kW,31.10.25 03:26,31.10.25 03:26
KD313,KD0313P,08.09.24,Kandal,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
KD315,KD0315P,14.08.24,Kandal,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
KE002,KE0002RD,26.08.21,Kep,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.5 kW,31.10.25 03:26,31.10.25 03:26
KE008,KE0008,27.08.21,Kep,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
KE009,KE0009RD,31.08.24,Kep,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.8 kW,31.10.25 03:26,31.10.25 03:26
KH002,KH0002,09.08.24,Kampong Chhnang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.1 kW,31.10.25 03:26,31.10.25 03:26
KH013,KH0013RR,18.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.1 kW,31.10.25 03:26,31.10.25 03:26
KH019,KH0019R5,12.05.23,Kampong Chhnang,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
KH023,KH0023P,13.08.24,Kampong Chhnang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.4 kW,31.10.25 03:26,31.10.25 03:26
KH024,KH0024P,26.09.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.1 kW,31.10.25 03:26,31.10.25 03:26
KH030,KH0030R5,08.08.24,Kampong Chhnang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.3 kW,31.10.25 03:26,31.10.25 03:26
KH031,KH0031R5,03.06.22,Kampong Chhnang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.7 kW,31.10.25 03:26,31.10.25 03:26
KH032,KH0032R5,03.06.22,Kampong Chhnang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.9 kW,31.10.25 03:26,31.10.25 03:26
KH033,KH0033P,04.06.22,Kampong Chhnang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.3 kW,31.10.25 03:26,31.10.25 03:26
KH034,KH0034P,28.10.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.0 kW,31.10.25 03:26,31.10.25 03:26
KH040,KH0040P,03.10.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.7 kW,31.10.25 03:26,31.10.25 03:26
KH042,KH0042R5,30.09.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.2 kW,31.10.25 03:26,31.10.25 03:26
KH043,KH0043R5,03.10.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.9 kW,31.10.25 03:26,31.10.25 03:26
KH046,KH0046RR,16.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 8.0 kW,31.10.25 03:26,31.10.25 03:26
KH047,KH0047R5,14.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 10.2 kW,31.10.25 03:26,31.10.25 03:26
KH051,KH0051RR,15.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.7 kW,31.10.25 03:26,31.10.25 03:26
KH052,KH0052R5,,Kampong Chhnang,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
KH053,KH0053P,05.08.24,Kampong Chhnang,,,,8.4,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 7.1 kW,31.10.25 03:26,31.10.25 03:26
KH054,KH0054R5,15.01.21,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.1 kW,31.10.25 03:26,31.10.25 03:26
KH055,KH0055P,22.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.2 kW,31.10.25 03:26,31.10.25 03:26
KH057,KH0057R5,,Kampong Chhnang,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
KH060,KH0060R5,,Kampong Chhnang,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 9.4 kW,31.10.25 03:26,31.10.25 03:26
KH062,KH0062P,25.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
KH064,KH0064R5,,Kampong Chhnang,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 3.2 kW,31.10.25 03:26,31.10.25 03:26
KH065,KH0065R5,,Kampong Chhnang,,,,1.5,250W REC250PE,Project: Pilot site | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
KH068,KH0068P,23.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 6.2 kW,31.10.25 03:26,31.10.25 03:26
KH070,KH0070R5,24.06.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
KH071,KH0071P,25.06.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.5 kW,31.10.25 03:26,31.10.25 03:26
KH072,KH0072P,24.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.0 kW,31.10.25 03:26,31.10.25 03:26
KH073,KH0073P,29.10.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.1 kW,31.10.25 03:26,31.10.25 03:26
KH074,KH0074P,28.08.20,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
KH076,KH0076P,16.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
KH078,KH0078P,28.08.20,Kampong Chhnang,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
KH081,KH0081P,23.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
KH082,KH0082P,25.06.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.4 kW,31.10.25 03:26,31.10.25 03:26
KH083,KH0083P,03.08.24,Kampong Chhnang,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.0 kW,31.10.25 03:26,31.10.25 03:26
KH084,KH0084P,25.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.3 kW,31.10.25 03:26,31.10.25 03:26
KH086,KH0086P,20.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
KH087,KH0087P,19.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
KH088,KH0088P,15.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.6 kW,31.10.25 03:26,31.10.25 03:26
KH089,KH0089P,22.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
KH090,KH0090P,21.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
KH091,KH0091P,28.08.20,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 3.5 kW,31.10.25 03:26,31.10.25 03:26
KH092,KH0092RR,28.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
KH093,KH0093P,14.05.23,Kampong Chhnang,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
KH094,KH0094P,15.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
KH095,KH0095P,28.08.20,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 3.6 kW,31.10.25 03:26,31.10.25 03:26
KH097,KH0097P,28.08.20,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
KH099,KH0099P,24.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
KH100,KH0100P,29.08.20,Kampong Chhnang,,,,3.48,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 7.1 kW,31.10.25 03:26,31.10.25 03:26
KH101,KH0101P,29.08.20,Kampong Chhnang,,,,2.61,435W JKM-435M,PO: PON2020301281 | Project: Solar 2020-Phase 2 | Grid: Grid | Power: Grid+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
KH104,KH0104R5,23.08.21,Kampong Chhnang,,,,4.72,590W 78MH590W,PO: PON2021300935 | Project: Solar 2021-500 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.8 kW,31.10.25 03:26,31.10.25 03:26
KH106,KH0106R5,01.06.22,Kampong Chhnang,,,,3.9,650W MH-650W,PO: PON2022300392 | Project: Solar 2022-150 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.4 kW,31.10.25 03:26,31.10.25 03:26
KH107,KH0107P,17.05.23,Kampong Chhnang,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 5.3 kW,31.10.25 03:26,31.10.25 03:26
KH108,KH0108P,15.05.23,Kampong Chhnang,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.7 kW,31.10.25 03:26,31.10.25 03:26
KH109,KH0109P,13.05.23,Kampong Chhnang,,,,4.02,670W MH-670W,PO: PON2023300538 | Project: Solar 2023-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.4 kW,31.10.25 03:26,31.10.25 03:26
KH110,KH0110,03.10.22,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2022301849 | Project: Solar 2022-92 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.7 kW,31.10.25 03:26,31.10.25 03:26
KH112,KH0112P,11.08.24,Kampong Chhnang,,,,7,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 4.5 kW,31.10.25 03:26,31.10.25 03:26
KH115,KH0115R5,13.12.23,Kampong Chhnang,,,,3.99,665W MH-665W,PO: PON2023301522 | Project: Solar 2023-100 Sites | Grid: Grid | Power: Grid+Solar | Avg Load: 9.0 kW,31.10.25 03:26,31.10.25 03:26
KK019,KK0019P,28.02.23,Koh Kong,,,,10.62,590W 78MH590W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
KK024,KK0024RD,04.06.24,Koh Kong,,,,7,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 4.6 kW,31.10.25 03:26,31.10.25 03:26
KK025,KK0025RD,11.11.23,Koh Kong,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 1.8 kW,31.10.25 03:26,31.10.25 03:26
KK028,KK0028P,05.06.24,Koh Kong,,,,7,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 3.8 kW,31.10.25 03:26,31.10.25 03:26
KK030,KK0030P,18.02.23,Koh Kong,,,,10.62,590W 78MH590W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 3.0 kW,31.10.25 03:26,31.10.25 03:26
KK034,KK0034P,16.07.23,Koh Kong,,,,10.62,590W 78MH590W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.9 kW,31.10.25 03:26,31.10.25 03:26
KK037,KK0037RD,06.06.24,Koh Kong,,,,4.2,700W NB-700W,PO: PON2024300476 | Project: Solar 2024-150 sites | Grid: Grid | Power: Grid+Solar | Avg Load: 2.0 kW,31.10.25 03:26,31.10.25 03:26
KK040,KK0040P,11.11.23,Koh Kong,,,,8.04,670W MH-670W,PO: PON2023301434 | Project: Solar 2023-71 sites to offgrid | Grid: Grid | Power: Grid+Solar | Avg Load: 4.1 kW,31.10.25 03:26,31.10.25 03:26
KK041,KK0041P,19.02.23,Koh Kong,,,,10.62,590W 78MH590W,PO: PON2023300151 | Project: Solar 2023-Pure Solar 12 sites | Grid: No Grid | Power: PowerCube+Solar | Avg Load: 2.8 kW,31.10.25 03:26,31.10.25 03:26
